filename,topic,department,province,y1,y2,y3
义务教育阶段学校设立、变更、终止审批（民办学校）_28.xls,教育事业,教育机构,广东,8,85,120
济南市住院定点医疗机构名单_0.csv,医疗卫生,医院及社区卫生服务机构,山东,0,73,117
建设工程规划条件核实合格证_92.xls,建筑业,生态环境及自然资源部门,广东,1,75,120
建设工程规划条件核实合格证_141.xls,建筑业,生态环境及自然资源部门,广东,1,75,120
动物防疫条件合格证核发信息_33.xls,医疗卫生,农业农村部门,广东,0,91,120
市水利局双随机抽查检查结果信息_0.csv,行政,水利、水务部门,山东,5,90,117
22-23_252.xls,社会组织,基层管理机构,海南,53,83,125
企业不良行为信息_3.xls,企业信息,住房城乡建设部门,广东,4,74,120
占用、挖掘公路审批_113.xls,道路交通及管理,交通运输部门,广东,30,102,120
健康促进学校创建学校名录_0.xls,教育事业,教育机构,山东,8,85,117
2207_43.xls,法律,司法部门,青海,3,76,145
云岩区城管大队机构概况_2020-03-17_08_49_32_10.xls,行政,城市管理行政执法及审批部门,贵州,5,81,118
道路运输危险货物经营许可证版式文件_1.csv,道路交通及管理,交通运输部门,浙江,30,102,128
工商行政许可公示信息_20.xls,行政,市场监管部门,广东,5,77,120
建设工程规划条件核实合格证_77.xls,建筑业,生态环境及自然资源部门,广东,1,75,120
印刷经营许可证信息版权局_1595927049701.xls,出版物及相关单位,文化广播电视和旅游部门,广东,27,95,120
劳务派遣许可变更信息_28.xls,就业失业,人力资源社会保障部门,广东,25,93,120
5-6_涉企信息_建筑工程施工许可信息_134.xls,建筑业,住房城乡建设部门,广东,1,74,120
推送市交易中心信息－专业分_252.xls,企业信息,水利、水务部门,广东,4,90,120
渔业船舶国籍证书版式文件_15.csv,农业资料,农业农村部门,浙江,52,91,128
（双公示）建设项目用地预审与选址意见书_14.xls,建筑业,生态环境及自然资源部门,广东,1,75,120
郯城县养老护理员培训_0.xls,社会救助及保障,教育机构,山东,23,85,117
建设工程规划许可证信息_25.xls,建筑业,住房城乡建设部门,广东,1,74,120
兖州区食品药品监督管理局_执业药师首次注册_(开放)_0.xls,医疗卫生,药监部门,山东,0,84,117
泰顺县图书馆图书信息_3.csv,出版物及相关单位,文体活动机构,浙江,27,94,128
推送市交易中心信息－人员锁定_24.xls,行政,水利、水务部门,广东,5,90,120
ch18-24_110.xls,文化,机关事务管理部门,北京,28,110,131
食品经营许可证信息_55.csv,批发零售住宿餐饮业,市场监管部门,浙江,54,77,128
菏泽市司法局机构设置信息_0.xls,司法,司法部门,山东,32,76,117
CH14-08_111.xls,道路交通及管理,市场监管部门,北京,30,77,131
贵阳市劳动保障不诚信用人单位_2017-03-30_15_19_48_2.csv,行政,人力资源社会保障部门,贵州,5,93,118
20-021_9.xls,矿产资源及开发,教育及体育部门,内蒙古,17,86,141
11-12_18.xls,城市供给,水利、水务部门,天津,16,90,123
CH18-14_111.xls,教育事业,教育及体育部门,北京,8,86,131
19-9_234.xls,医疗卫生,医院及社区卫生服务机构,新疆,0,73,138
房屋市政工程竣工验收备案（燃气类、供热类）信息_34.xls,城市供给,城市管理行政执法及审批部门,广东,16,81,120
推送市交易中心信息－限制投标企业_26.xls,企业信息,水利、水务部门,广东,4,90,120
动物防疫条件合格证核发信息_61.xls,医疗卫生,农业农村部门,广东,0,91,120
推送市交易中心信息－信用总分_347.xls,企业信息,水利、水务部门,广东,4,90,120
建设工程规划许可证20200611.xlsx,建筑业,生态环境及自然资源部门,江苏,1,75,115
日照经济技术开发区2017年度后勤工作先进个人_0.csv,开发区,教育机构,山东,24,85,117
建设工程规划条件核实合格证_134.xls,建筑业,生态环境及自然资源部门,广东,1,75,120
5-13_涉企信息_工程竣工验收备案信息_180.xls,建筑业,住房城乡建设部门,广东,1,74,120
开办体育健身协会、俱乐部审批_0.xls,体育,文体活动机构,山东,10,94,117
CH18-17_111.xls,教育事业,教育及体育部门,北京,8,86,131
推送市交易中心信息－限制投标企业_389.xls,企业信息,水利、水务部门,广东,4,90,120
建设项目选址意见书信息_74.xls,建筑业,住房城乡建设部门,广东,1,74,120
危险化学品经营许可证审批-行政许可变更信息_13.xls,公共安全,应急部门,广东,37,97,120
证件变更信息_71.xls,行政,市场监管部门,广东,5,77,120
南明区商务局主管部门基本信息_2020-12-31_10_57_38_7.xlsx,行政,商务部门,贵州,5,105,118
武城县城区道路设施情况表_0.xls,道路交通及管理,城市管理行政执法及审批部门,山东,30,81,117
五莲律师执业信息表_0.csv,法律,司法部门,山东,3,76,117
道路运输证_104.csv,道路交通及管理,交通运输部门,浙江,30,102,128
5-13_涉企信息_工程竣工验收备案信息_60.xls,建筑业,住房城乡建设部门,广东,1,74,120
鹿城区图书馆图书信息_23.csv,出版物及相关单位,文体活动机构,浙江,27,94,128
推送市交易中心信息－信用总分_392.xls,企业信息,水利、水务部门,广东,4,90,120
交通运输局_巡游出租汽车经营许可证核发_0.csv,道路交通及管理,交通运输部门,山东,30,102,117
修文县小学信息_2019-11-08_09_19_43_6.xlsx,教育事业,教育机构,贵州,8,85,118
5-15__涉企信息_企业良好行为信息_138.xls,企业信息,住房城乡建设部门,广东,4,74,120
市环保_行政许可20180626.xls,自然保护,生态环境及自然资源部门,江苏,2,75,115
渔业船舶登记_106.xls,农业资料,农业农村部门,广东,52,91,120
推送市交易中心信息－专业分_201.xls,企业信息,水利、水务部门,广东,4,90,120
危险化学品经营许可证审批-行政许可变更信息_83.xls,公共安全,应急部门,广东,37,97,120
民间信仰信息_3.csv,宗教事务,基层管理机构,浙江,13,83,128
非药品类易制毒化学品备案_76.xls,公共安全,应急部门,广东,37,97,120
17-17_263.xlsx,科研机构企业及技术人员,农业农村部门,江西,42,91,140
特种设备作业人员考核_165.xls,特种作业,市场监管部门,广东,63,77,120
李沧区老龄办高龄补贴发放信息_1.xls,社会救助及保障,社会福利机构,山东,23,92,117
青岛市公路管理局党建工作简报_0.csv,行政,交通运输部门,山东,5,102,117
C06-01_114.xls,财政预算,财政部门,北京,11,82,131
建设项目环境影响评价文件审批（新双公示）（涉企）_37.xls,自然保护,生态环境及自然资源部门,广东,2,75,120
2738_52.xls,财政收支,财政部门,贵州,18,82,118
修文县“名校长”、“名教师”、“名班主任”信息_2018-04-08_21_57_38_1.csv,教育人员,教育机构,贵州,9,85,118
建设用地规划许可证20180315.xls,建筑业,住房城乡建设部门,江苏,1,74,115
揭阳市市养老机构基本信息_1593594755288.xlsx,社会救助及保障,社会福利机构,广东,23,92,120
律师事务所章程变更申请信息_3.csv,法律,司法部门,浙江,3,76,128
5-18__涉企信息_企业不良行为信息_490.xls,企业信息,住房城乡建设部门,广东,4,74,120
建设项目选址意见书20190425.xls,建筑业,生态环境及自然资源部门,江苏,1,75,115
泰顺县图书馆图书信息_74.csv,出版物及相关单位,文体活动机构,浙江,27,94,128
道路运输危险货物经营许可证版式文件_15.csv,道路交通及管理,交通运输部门,浙江,30,102,128
2018年五莲县基本公共卫生服务项目信息_0.csv,医疗卫生,医院及社区卫生服务机构,山东,0,73,117
交通运输企业行政许可_42.xls,道路交通及管理,交通运输部门,广东,30,102,120
23-5_253.xls,文化,文体活动机构,海南,28,94,125
推送市交易中心信息－限制投标企业_99.xls,企业信息,水利、水务部门,广东,4,90,120
执业兽医师注册.xls,医疗卫生,农业农村部门,广东,0,91,120
长岛县海渔局关于印发《长岛县加快村级水产品质量安全监管员队伍建设》和《长岛县村级水产品质量安全服务站工作职责》的通知_0.xls,行政,水利、水务部门,山东,5,90,117
占用、挖掘公路审批_69.xls,道路交通及管理,交通运输部门,广东,30,102,120
1919_30.xls,文化,文化广播电视和旅游部门,陕西,28,95,136
观山湖区法律援助中心月报表_2020-12-29_14_16_41_3.xls,法律,社会援助救助机构,贵州,3,96,118
5-6_涉企信息_建筑工程施工许可信息_48.xls,建筑业,住房城乡建设部门,广东,1,74,120
责令改正违法行为决定_90.xls,行政,生态环境及自然资源部门,广东,5,75,120
5-15__涉企信息_企业良好行为信息_458.xls,企业信息,住房城乡建设部门,广东,4,74,120
2215_43.xls,保险福利,医保部门,青海,15,98,145
助产机构名称.xls,医疗卫生,卫生健康委员会,天津,0,79,123
（双公示）国有建设用地招标、拍卖、挂牌出让供地审核_22.xls,城市建设,生态环境及自然资源部门,广东,46,75,120
乳山市二级以上医疗机构信息_0.xls,医疗卫生,医院及社区卫生服务机构,山东,0,73,117
推送市交易中心信息－专业分_408.xls,企业信息,水利、水务部门,广东,4,90,120
特种设备作业人员考核_62.xls,特种作业,市场监管部门,广东,63,77,120
勘察设计企业资质初审（变更）_0.xls,建筑业,住房城乡建设部门,山东,1,74,117
危险化学品经营许可证信息_67.xls,公共安全,应急部门,广东,37,97,120
长岛县教体局党员信息_0.xls,行政,教育及体育部门,山东,5,86,117
道路运输证_78.csv,道路交通及管理,交通运输部门,浙江,30,102,128
5-18__涉企信息_企业不良行为信息_194.xls,企业信息,住房城乡建设部门,广东,4,74,120
矿产资源开发利用方案编制1.xls,矿产资源及开发,生态环境及自然资源部门,湖南,17,75,122
蒲江县交通运输局-2019年7月至9月企业经营情况随机抽查信息表.xlsx,企业信息,交通运输部门,四川,4,102,116
20-040_9.xls,综合,教育及体育部门,内蒙古,19,86,141
10-27_60_2018.xlsx,居民生活,统计部门,广东,69,107,120
德州市人社所（社区人社服务中心）_0.xls,民生服务,人力资源社会保障部门,山东,7,93,117
标准化评审机构信息_0.xls,商品质量及交易监管,审计部门,山东,21,88,117
交通行政处罚案件信息_25.xls,道路交通及管理,交通运输部门,广东,30,102,120
5-6_涉企信息_建筑工程施工许可信息_103.xls,建筑业,住房城乡建设部门,广东,1,74,120
ch18-33_110.xls,出版物及相关单位,文化广播电视和旅游部门,北京,27,95,131
市教育局信息公开目录_0.xls,教育事业,教育及体育部门,山东,8,86,117
建设工程消防验收意见书信息_0.xls,公共安全,消防机构,山东,37,103,117
青岛市医疗美容服务机构信誉度量化分级信息_1.csv,医疗卫生,医院及社区卫生服务机构,山东,0,73,117
1-17_27.xls,非公经济,市场监管部门,湖南,49,77,122
企业劳动保障守法诚信等级_4.csv,法律,人力资源社会保障部门,浙江,3,93,128
交通行政处罚案件信息农业局_1596707765213.xls,道路交通及管理,农业农村部门,广东,30,91,120
18-15 各市县卫生机构数_220.xls,医疗卫生,医院及社区卫生服务机构,宁夏,0,73,139
2019年三亚市海棠区建制村（居）名录.xls,民生服务,基层管理机构,海南,7,83,125
2014年教体局户外健身器材数量_0.xls,体育,教育及体育部门,山东,10,86,117
全国重点文物保护单位（含全国水下文物保护单位、水下文物保护区）国家考古遗址公园和立项名单的审核转报.xls,文化,文体活动机构,湖南,28,94,122
24-16_103.xls,保险福利,人力资源社会保障部门,辽宁,15,93,132
青岛市中心血站采血站（点）信息_0.xls,医疗卫生,医院及社区卫生服务机构,山东,0,73,117
22-86_5.xls,医疗卫生,医院及社区卫生服务机构,内蒙古,0,73,141
推送市交易中心信息－信用总分_90.xls,企业信息,水利、水务部门,广东,4,90,120
道路运输经营许可证版式文件_74.csv,道路交通及管理,交通运输部门,浙江,30,102,128
消防建设情况(1996-2017年).csv,公共安全,消防机构,北京,37,103,131
青岛市会计人员基本信息_4.xls,行政,财政部门,山东,5,82,117
证件变更信息_157.xls,行政,市场监管部门,广东,5,77,120
建筑工程施工许可证（燃气类、供热类）核发、变更、补发信息_24.xls,城市供给,城市管理行政执法及审批部门,广东,16,81,120
鹿城区图书馆图书信息_56.csv,出版物及相关单位,文体活动机构,浙江,27,94,128
建设项目环境影响评价文件审批新双公示涉企_1594109763507.xls,自然保护,生态环境及自然资源部门,广东,2,75,120
